Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h
gehring_L3_state::33. oi2 VLCFA synth,0.8614883631016551,-1.4324386955407835,-0.9431598813341432,0.9857124987688382,0.7866097814163758,-0.8818026677396797,-0.8470176956311076,0.7405060032147849,-0.8441768364263891,0.7347712081313555,1.0641799639017202,-1.1876592975865468,0.8291083159356221,1.1744269831211793,1.318232164462306
gehring_L3_state::33. oi2 gen II,1.220057585177362,-1.02606964274849,-0.8744211237587748,-1.520280239938858,-1.366028676104808,-1.0741139709141472,0.803121007192064,-1.0255175911008967,-1.4867611172784103,-1.0539741999751526,1.4554383806292521,-1.4330679757332976,1.25534047996782,0.9892576904135437,0.7286307945654227
gehring_L3_state::34. oi2 s-phase,1.1665157323193331,-1.3177328552089558,-1.155166986720799,-1.2626469817473065,-1.262881535686269,-1.1721675563682432,-1.1063548216039039,-1.1147777737649993,-1.6898582125540167,-1.7742158598991076,1.4905701225290615,-1.946976831540674,1.0927068902946748,0.9169997113846337,1.0424861691737712
gehring_L3_state::4. EMB cort init,-1.2798026801220297,0.6525887919138472,-0.6015889414655082,0.6464192568081792,-1.264121974009632,-0.5528707874468385,1.1842397173288044,-1.495984585200942,-1.371825662281211,-1.7375760149657609,-0.7864348372419839,-1.1005576106586705,-1.5251327543564386,-1.1131227638883934,-1.4676403995533727
gehring_L3_state::4. EMB unknown I,-0.7624938982145588,0.6906538044700682,0.6329820335657448,-1.3597000462696205,-1.5380780585470055,-1.5530007722770414,-0.799990499138468,-1.379291584524743,-1.8388164612321423,-1.7999171913804666,1.232153031142995,-1.594901845109948,-1.3746611093261984,1.0306018532542347,-1.1704646219594486
gehring_L3_state::4. EMB vasc prim,1.0868815873250222,-1.0600874628191812,-1.3068322741189975,1.2402274628363057,-1.2477451741993302,2.453872564234598,2.051677028064156,1.092467490026155,0.87915389976798,1.718911182833249,0.9895164646359916,-1.211198113891353,-1.2202575864307463,0.8177213735370906,-1.3796167436556714
gehring_L3_state::5. EMB gro tiss init,1.140560117916576,-1.5704718527874626,-1.1239167373043395,1.6732253830027355,-1.266991439443018,2.3109783488068376,1.8843441699271481,1.3162304720228661,-1.0158988546405194,1.6852790438446905,-1.050493022133028,-1.1238782702563819,-1.2461832430755495,1.1225567968271313,0.8680883804461017
gehring_L3_state::5. EMB unknown II,-1.3442938401231128,-0.9134443850235324,-0.8624460329742274,-1.3511095478535315,-1.7598426632627884,-1.9649761817271945,-1.7996644160620896,-2.243167440319771,-2.6639495802299002,-2.3811162198008504,0.7720779812690478,-2.4529678582487078,-1.9250755041975816,0.5535396733445024,-2.1183533939767525
gehring_L3_state::5. EMB vasc hypoph,-1.4893337168635965,-0.8884804947374826,-0.7562418267314172,0.5487013675316064,-1.5086452859216262,-0.9989401999240314,0.8524205950125201,-1.4163314870486172,-1.4714019864701542,-1.5102677006923158,-0.6294423755123217,-1.0823644415842388,-1.575133486533409,-0.5466514105429506,-1.002738950549434
gehring_L3_state::6. CZE nodule,1.0458446917373037,-1.4087201569748506,-1.5143479231334185,1.4912264345049115,0.9324283094590582,-0.8843063604805206,1.3850990316863805,-0.9286801331465471,-1.0134258400218896,1.4405514546978682,1.600674331779444,-0.9567153356466752,1.0942066773837809,1.2358432209365127,1.3273053548140785
gehring_L3_state::6. EMB cort init,1.297684079306381,-1.3974104737728392,-1.2684191245091196,1.7048653859563774,-1.4979648576423092,2.278840434526817,1.8523420971740414,1.1729574865818055,-1.0657771202435955,1.570032796190999,-1.1966132525062674,-0.8133589665389553,-1.1386500584172827,1.0850633415491362,0.9263091654672895
gehring_L3_state::6. EMB unknown,-1.4907354593566715,-1.1296281213180994,-0.8564178920100411,0.6441355280770077,-1.2066136660942086,-1.2292344217388218,-0.8313205918061128,-1.666983579932548,-1.510046799026601,-1.9446723409658007,1.8216421196074506,-1.583193954441753,-1.6721931292760739,-1.742998944284144,-1.5278887601109779
gehring_L3_state::7. CZE apical cyst,0.9454870398463436,-2.0115311286974693,-1.0757444905698277,1.1285279311189418,-1.0620028170104296,0.7734607363663266,1.4299275556271056,1.1285489733981708,1.2155320857473806,1.4681911556817504,1.4062335910676171,0.9565698336982437,-0.7338237875445068,1.1342376268943593,-0.8575465719394332
gehring_L3_state::7. CZE basal cyst,1.4394885340463248,-1.0624176437086277,-0.9067085088591784,-1.577997876129358,0.7280188879416755,-0.8932896199972733,0.7785759582727836,-1.0345036749517997,-0.9071734122177002,-1.2876979756973785,1.7558719819530306,-1.7202321771423956,-1.0177739539178305,1.4393697930749514,1.3042300318691997
gehring_L3_state::7. EMB hypoph,1.1162726336452495,-1.4015425762355684,-1.4235567087627732,1.7458881125015464,-1.5223775839976976,2.3380340378187965,2.0142322255079694,-0.9331267929604427,0.924630995812072,1.7453925372405041,-1.0837450093548793,-1.2002506075028696,-1.5808854798084049,1.0294653557706956,-1.0465108984479234
gehring_L3_state::8. CZE basal cyst,-1.2430635901575473,-1.7622266028780342,-1.1567381595334223,1.2497122699941012,0.9690308906795368,-1.024957030263815,0.9643340692123661,-1.0435963412421387,-1.0398379253692036,0.7790795040617663,1.212434445195057,-1.287536897733979,1.051850404587482,1.3963210924822065,0.9943517661780698
gehring_L3_state::8. CZE nod-like,-1.0491952281632162,1.048602785999902,-1.780643219094044,1.1472861961940914,1.0863770484222317,-1.1300909316370105,1.3581990967757163,-1.1895559432232026,1.4536383238551245,1.3001134219534363,1.097959098837555,-1.0269828779213048,1.3737906476541424,1.1799592959210496,0.8453223779229269
gehring_L3_state::8. EMB  s-phase,1.0547611791569078,-1.3244960518307334,1.0216247487175163,-1.0969859448235155,-1.1968229833637298,2.227989660580298,1.7694211536291171,1.0413817082580286,-1.3148660573376458,1.5041505375320219,1.0694556917530391,-1.3540778124539783,-1.282037200256593,-0.8303553293048593,-1.2768834114649983
gehring_L3_state::9. CZE nod-like,1.1411300208250572,-0.9823075810217912,-1.4518672820470089,0.8114881871330392,-0.535609470408448,0.939510610121957,1.1961769390343702,1.212473493715592,0.9735372752045747,-0.7694258719061592,0.6387614391344278,-0.8023509679359128,0.9426458425326363,-1.267231939265247,-1.032325038740125
gehring_L3_state::9. EMB g2/m-phase,-1.6193586245808564,-1.215197888250472,0.9393562159770276,-1.846892538385143,-1.9552953607494885,1.5496056245237677,1.16166736609727,-1.8686068301931036,-2.548574224624727,-1.976419548042677,0.5534507635648079,-2.1800179034891904,-2.0148977691661347,-0.8601693896330651,-1.8701522296732183
gehring_L3_state::9. MCE,1.4210064960619764,1.3065947806859768,-0.8113971811985375,-1.4213686851855998,-0.9272051185341704,-1.0847965585125543,1.1762713895441508,-1.1033970523384695,,-1.224431826245189,0.9851445309760547,-1.1003349265859006,1.0659646669492888,0.874815774855856,-1.274549136909792
germ_cluster::1,-1.609499765387896,-1.107242195695039,1.0560801367571784,-1.1855470009093652,1.902225065956184,1.6676256713484603,0.6826947647938804,-1.0541664791161733,-0.6096328003630338,-2.0948997177604505,0.8720520315120843,0.8888971931024245,-0.40522596440745445,-1.1044666763751476,-0.8288555399277414
germ_cluster::10,0.9336075113186738,-1.5833234893223531,-1.1953012015264364,-1.0079483492102552,-0.6455830302284931,0.8567173240685312,-1.049012850689963,-0.46113326672600846,-1.6072416154193425,-1.1895186117420609,1.6339388770636378,-1.5171894233046794,0.958711277183668,1.1570735770458782,1.0466827621114572
germ_cluster::11,1.4622544794436858,1.5079934882238353,-1.4583535863214794,1.8948509039234456,-1.8349239350080644,1.3796363803652556,1.7257978986297922,1.7556995679498628,1.4920505149008731,1.9315566231454915,1.1556777001946403,1.37794494925889,1.2933308977262683,1.2232897212522627,1.0559112373651842
germ_cluster::12,1.0246849353722531,-0.8260889548434408,-0.7505601090454794,1.3134150740295605,-1.012003920998839,0.7220307783208882,1.6660676732594037,0.8496649813876909,0.7152690655770094,1.6198271533964854,1.5283258746125756,0.9075026538761548,1.2128950224446573,-0.9182554959087983,-0.7791174274404153
germ_cluster::13,0.6494223092162641,-2.08766506964233,1.878740971713746,-2.133248304395803,-0.4254739411309073,-1.4132511215874357,-1.8825148436563046,-0.431564209527655,-1.2070799099451623,-2.0139986732235653,1.954885628229957,-1.3273064444008054,-0.4963927828356038,-1.8941725375193275,-1.751641487472599
germ_cluster::14,1.7461135527269716,0.7795442518723228,-1.5346337646244108,1.3296736583778366,-1.441338977094608,-1.3203897846167316,-0.9102801787489002,-1.7571229044489343,0.5482822399931379,-1.0280990884859023,1.3251637362079733,-1.6271535685739353,-1.4546327522317886,0.6883700268261964,0.8511970715644213
germ_cluster::15,-0.8646402425782416,-1.5198367868166889,1.060767427495333,1.3641210321612156,-1.920956625004389,-1.5321238662803776,1.1091909750253972,1.1906612599842439,-0.5159140817730263,0.8028370819909183,1.7717656726555646,-0.34728682428934915,1.545642256596035,0.4087877869130345,-1.1742926792503432
germ_cluster::2,1.4501208051640757,-1.0984896832088071,-1.1789437868344983,-0.820786931043522,0.9052973683886328,-0.7773920156512817,0.6579656016136143,-1.420335654484474,-1.1150331952761352,-0.9071111540622987,1.4885423302818899,-1.6288685844054753,-0.7185772073583035,-0.6414097538599308,1.202903217996248
germ_cluster::3,-1.9539961344922157,-1.9194973449949944,1.1090300632365635,-1.6761187992622053,1.159935580623409,1.1173407385468788,-0.7355117489141728,-1.1079033881954368,-0.4757003412642894,-1.9595737139109368,1.3883135271478384,0.6955585447925903,0.4464981478307592,-1.3652312167006777,-1.3398483805668886
germ_cluster::4,0.6881301434867088,-1.6460744632040527,-0.7484531747059032,0.6303042553439802,-1.0912539182182242,-1.4325618082724487,-1.6166884754208104,-1.3400422757278714,-1.9514267095313997,-2.108740280265318,2.2917025358584326,-1.9538009321801446,-1.3501667030462574,-1.8353265598454362,-1.7390818035156002
germ_cluster::5,1.0264810252388932,0.7715718064518067,0.7473212163048145,0.8813776136359741,0.8404768450706719,-0.599145908063877,0.6730835703392326,0.5200550116273795,-1.5637074007818117,-0.8953217510938262,1.9354965981193704,-1.3530397728434846,-0.6732314546183693,-1.6474318277484292,-1.6849021878316535
germ_cluster::6,1.2834586285866718,-1.1050784619751108,-1.024356961382444,0.7246284155029838,1.7141144372304633,1.312023000013646,0.9650584500273041,-0.7547211065317146,-1.2447803757135083,1.130336927133535,1.3762430529486576,-1.308323664233534,-0.7440758665781776,0.805325553864443,1.2712220422386278
germ_cluster::7,0.8050433103689207,1.2197276310820604,1.981596861336915,-1.8469918863060637,0.5797151116759796,-1.2379837252643853,-2.079582351098402,0.9308794315077752,-1.141779311683717,-1.9689113219780952,1.8492124168417334,-1.2247982066313605,0.5119129311387938,-1.8351027322121543,-1.6041302143540912
germ_cluster::8,1.5707257270937822,1.7190719042161784,-1.6139110653663356,2.1250865162941657,-1.3590996727782372,2.405269392873171,2.318391631204022,1.3864985761190483,0.8849689678751252,2.056858955545676,-2.1626007623219716,-1.2928324767020558,-1.1107851109603388,0.8866335724604366,-1.1437550815138824
germ_cluster::9,-1.3550335191805165,-1.15422139737705,-1.2578877241534585,0.7180140184093385,-1.2392372248023988,1.227987025970051,0.8034800523881179,-0.7265782960523588,-0.8980134285445225,0.8052772333817108,1.6861233272606249,-0.9760046691489397,0.40942325191940154,0.7422345852542115,-0.7070662650397013
germ_state_time::12hsl,1.6514246281395228,1.9367803586981016,-1.3149569059573325,1.923381692394224,-1.6546566141709027,2.077607228493,2.1172529855223416,1.2788283265291565,0.8756497218124089,1.8622523903852395,-1.5584228227738002,-0.8711115423156298,-0.8912167216209054,0.9254232079577853,-1.1511572900789178
germ_state_time::24hsl,1.1662579585724775,1.6360259712753509,1.0141678383968318,1.591281961851157,1.4076188722851342,1.8837739511213567,1.4651567034717428,-1.1275073320011821,-1.566679776303276,1.6135764794158425,-0.9838553153382443,-0.8772160212905691,-1.2458383123291075,1.1927637510180444,1.1254875694275053
germ_state_time::48hsl,1.3646037943572304,-1.444045336031484,-0.8641363533789673,0.9761450640986956,-0.6634606086156626,0.9292607344135518,1.3065275181162477,-0.5440754792271731,0.5417990386464411,0.9891798433174759,1.6083639007634525,-0.5495366818687706,0.535370666592615,0.709775699679038,-0.5534203311663048
