gene,log2FC
AT1G48060,-2.543680844307551
AT1G48070,4.158559396086054
AT1G48090,-0.3089116946904683
AT1G48100,-1.3827483761670436
AT1G48110,0.225124499927438
AT1G48120,0.1519388798491575
AT1G48130,-0.9792327436658445
AT1G48140,0.7227925584703443
AT1G48150,2.6623377602122282
AT1G48160,0.5843450495163303
AT1G48170,-0.027008612373937473
AT1G48175,-0.4581805351081835
AT1G48180,-1.4341976021391711
AT1G48200,0.3296677265102198
AT1G48210,-0.08928548491005642
AT1G48220,-2.674639620965142
AT1G48230,0.30785443050829664
AT1G48240,0.0913593681435734
AT1G48260,-2.414855843938898
AT1G48270,0.5685604825089421
AT1G48280,-0.4491863219027326
AT1G48300,-0.8462969337915993
AT1G48310,-0.020580083304277613
AT1G48320,0.13999953602236878
AT1G48325,4.110670368424876
AT1G48330,-1.5399698615075572
AT1G48350,-0.25790713884003164
AT1G48360,0.42954441096842466
AT1G48370,-0.37386830703639984
AT1G48380,0.216304163656719
AT1G48390,-0.5255626294480983
AT1G48400,0.597384465115491
AT1G48405,-0.5666281543538231
AT1G48410,-0.22336896275558674
AT1G48420,-0.8485427722933283
AT1G48430,-0.7234632834533682
AT1G48440,-0.10242314162773154
AT1G48450,-0.4489212162620058
AT1G48460,-0.12990723586343655
AT1G48470,-3.557797147071437
AT1G48480,-0.38855948696677
AT1G48490,0.059031072652605494
AT1G48500,0.5817678446009723
AT1G48510,-0.37845677973659125
AT1G48520,-0.08806695667155187
AT1G48530,-1.8783673338642408
AT1G48540,-0.6939781519409091
AT1G48550,-0.3319641739867764
AT1G48560,0.2503315410541857
AT1G48570,-0.01737152079674015
AT1G48580,0.5351939997087698
AT1G48590,-0.08431408083632463
AT1G48600,-0.5226866815918986
AT1G48605,0.4388380559045228
AT1G48610,0.8072590498857426
AT1G48620,-0.23553474567988417
AT1G48630,0.6263215503035412
AT1G48635,-0.09855219216871061
AT1G48640,0.3352022300992301
AT1G48650,-0.4741713399314452
AT1G48660,-1.5261653992209547
AT1G48670,0.7565676335327655
AT1G48690,1.1052206077319162
AT1G48700,-2.3208741574624567
AT1G48720,0.4795795051897326
AT1G48740,0.2540048373715065
AT1G48745,1.1784955516530384
AT1G48750,-1.5563280042481848
AT1G48760,0.5844980224597811
AT1G48770,0.5287176689615541
AT1G48780,-0.03685834507073621
AT1G48790,0.13577851392246457
AT1G48800,-0.8362128080578938
AT1G48820,0.06915776100848887
AT1G48830,0.08656191538792388
AT1G48840,-0.6783289824807446
AT1G48850,0.14861488998565786
AT1G48860,-0.03193940795361981
AT1G48870,-0.22932400898323624
AT1G48880,0.46512269708516235
AT1G48900,0.28882978124022424
AT1G48920,0.23642301763977733
AT1G48930,0.42460535909748665
AT1G48940,2.6551264287920437
AT1G48950,0.013216009989571514
AT1G48960,0.5756194153477958
AT1G48970,-0.14978200740511874
AT1G49000,1.891915348291092
AT1G49005,0.7453382230529453
AT1G49010,-2.06475908390743
AT1G49030,1.525339110432896
AT1G49032,-1.3687240981015234
AT1G49040,0.46569717108519937
AT1G49050,1.113071959639309
AT1G49100,1.3647103252873687
AT1G49110,0.1975879319664762
AT1G49130,-1.8339339186086552
AT1G49140,-0.26397791248139424
AT1G49160,0.09078353399626268
AT1G49170,-0.6807430342014559
AT1G49180,-0.6927109199646335
AT1G49200,1.1918072806227864
AT1G49210,1.6049081602409523
AT1G49220,-2.1236068423234826
AT1G49230,0.3810188284580535
AT1G49240,0.20966929825955313
AT1G49245,-0.279459320739135
AT1G49250,2.696276678122706
AT1G49260,-1.8778757470751295
AT1G49300,0.41199345573053753
AT1G49310,0.04542006475874763
AT1G49320,-0.1654367860725301
AT1G49340,0.24097993552674982
AT1G49350,-0.1463160398393101
AT1G49360,0.6353452023911068
AT1G49380,-0.6002370567793045
AT1G49390,-0.5033544367848745
AT1G49400,0.18209252377329635
AT1G49405,0.1712735230044301
AT1G49410,0.29781322946664684
AT1G49430,-1.0461467211013622
AT1G49450,0.6934800954549006
AT1G49470,-1.43599974857275
AT1G49475,-0.6983182064237414
AT1G49480,-0.05764194065476452
AT1G49490,-1.4190886436913894
AT1G49500,0.144232275374122
AT1G49510,-0.16658386451873256
AT1G49520,-0.4493244055698168
AT1G49530,-0.4937865847179022
AT1G49540,0.07858783305118991
AT1G49560,-0.9223857765472548
AT1G49570,0.44211194948706284
AT1G49580,-0.531191920068894
AT1G49590,0.0799283312122273
AT1G49600,0.17338575041478596
AT1G49610,-0.3974467464864566
AT1G49620,-0.4316213893021327
AT1G49630,-0.40362751391231827
AT1G49640,0.18964152696815836
AT1G49650,0.07991186027812935
AT1G49660,0.80958455437734
AT1G49670,-0.22239804400940902
AT1G49700,2.6623377602122282
AT1G49710,-0.2185422299130891
AT1G49720,-0.22245076428027916
AT1G49730,-0.23290974976637543
AT1G49740,-0.23942668618589522
AT1G49750,-0.9659037444814302
AT1G49760,-0.028721924701578135
AT1G49780,0.032683200053202494
AT1G49790,0.14314718276876975
AT1G49800,2.6551264287920437
AT1G49820,-0.4308314906757864
AT1G49830,-0.08440849934441799
AT1G49840,0.42092716016826615
AT1G49850,-0.028926931290231925
AT1G49860,-0.567709392930095
AT1G49870,-0.5772434765419351
AT1G49880,-0.12068596874087203
AT1G49890,-0.11100538892832354
AT1G49900,1.9375225207681608
AT1G49910,0.08457988946217213
AT1G49920,0.581632686730333
AT1G49940,-0.4647538010220227
AT1G49950,1.0315143569703775
AT1G49960,-0.2778565363110647
AT1G49970,-0.13484453842129623
AT1G49975,-0.5958893905127206
AT1G49980,-0.16324862239841453
AT1G49990,-0.18468666846640647
AT1G50000,-0.4934923672104218
AT1G50010,0.5841825035229818
AT1G50020,-0.03485158936234047
AT1G50030,0.024902322920119655
AT1G50040,1.9213284883645054
AT1G50050,3.828727328610802
AT1G50060,-0.24601002282735027
AT1G50090,-0.9394465231265614
AT1G50110,0.2036665186012332
AT1G50120,0.32175230234657914
AT1G50140,-0.1276746400226371
AT1G50170,-0.3204611139209681
AT1G50180,1.2203425472737401
AT1G50190,-0.24840200382138722
AT1G50200,-0.2025717190331324
AT1G50240,-0.021194669059761095
AT1G50250,-0.3033564275109393
AT1G50260,-0.30163061816697667
AT1G50270,-0.10569759120019034
AT1G50280,-1.9972005868225164
AT1G50290,-1.0948210279488895
AT1G50300,0.0738140390741424
AT1G50310,-0.939310741821942
AT1G50320,-0.0026923891836398576
AT1G50360,-0.06572705056494822
AT1G50370,0.3874229206667967
AT1G50380,-0.2958206591403205
AT1G50390,1.4350958749660574
AT1G50400,0.07585991848543017
AT1G50410,0.0985058596721161
AT1G50420,0.22195534783135276
AT1G50430,0.205217431059587
AT1G50440,0.2003132067914988
AT1G50450,0.002713336384191791
AT1G50460,1.1533887198806252
AT1G50480,-0.7620555689790639
AT1G50490,-0.1233690068817789
AT1G50500,0.41504794671368145
AT1G50510,-0.001547632508073538
AT1G50520,-0.0979704854200356
AT1G50560,-0.060309493444689694
AT1G50570,-0.07422550343589959
AT1G50575,0.07000161140397475
AT1G50580,0.47321890977158065
AT1G50590,-0.3833980132723761
AT1G50600,0.5031983613603
AT1G50620,-0.01751230172676125
AT1G50630,0.3097727310110273
AT1G50640,0.6812161107032542
AT1G50660,-0.05746418361561352
AT1G50670,0.6741022552027556
AT1G50700,0.4984440412852826
AT1G50710,0.38330779944089505
AT1G50720,-2.6724263804689485
AT1G50730,0.06871826212948988
AT1G50732,-0.7695493984973197
AT1G50740,1.6151624678200862
AT1G50745,2.803547618629011
AT1G50750,4.108703172673385
AT1G50770,-0.018254300017269322
AT1G50780,2.6623377602122282
AT1G50790,-0.3915349836744625
AT1G50820,4.158559396086054
AT1G50830,-0.42915567648596614
AT1G50840,-0.5239734798162238
AT1G50890,0.4517331033487722
AT1G50900,-0.42423733279988834
AT1G50910,0.24705170043823782
AT1G50920,0.052902358646951704
AT1G50930,0.3343930089662478
AT1G50940,-0.26465583218496996
AT1G50950,0.04167134566312513
AT1G50970,-0.3009714177135305
AT1G51035,-2.6724263804689485
AT1G51055,-1.5069257680100254
AT1G51060,0.10708908560559141
AT1G51070,0.0162094733814029
AT1G51080,-0.8347043092344308
AT1G51090,3.6504636426215322
AT1G51100,-0.673054057295598
AT1G51110,-0.11609153654609926
AT1G51130,-0.17584033065271007
AT1G51140,-1.6285249650636888
AT1G51160,0.19421258743494418
AT1G51170,-0.9088177465870165
AT1G51190,-0.02202977503688491
AT1G51200,-0.3601999261846317
AT1G51220,-4.560012800158187
AT1G51260,1.6182400639884598
AT1G51270,2.893799323237484
AT1G51310,-0.5284522719875131
AT1G51340,-0.735785315948238
AT1G51350,-0.11874667529450292
AT1G51355,-0.4500695418657104
AT1G51360,-0.37213492401695814
AT1G51370,-0.48882374503910847
AT1G51380,0.32130415783878835
AT1G51390,0.20895790390705216
AT1G51400,-1.2721489767199075
AT1G51402,-1.4883815761982537
AT1G51405,0.0020649183019070126
AT1G51420,0.780073341776247
AT1G51430,-0.291584786517716
AT1G51440,-1.3537387804531607
AT1G51450,0.2541247286001102
AT1G51460,-0.60003757072804
AT1G51470,0.09738423890214873
AT1G51480,-1.2392855657943347
AT1G51500,-1.5707867808591474
AT1G51510,0.1395610396500359
AT1G51520,-1.4013000854318207
AT1G51530,-2.6724263804689485
AT1G51538,0.6185450920120276
AT1G51540,1.0457598542569566
AT1G51550,-0.5560418900512558
AT1G51560,-0.205356747471091
AT1G51570,-0.21009830573468113
AT1G51580,-0.03270823507772147
AT1G51590,0.1577570623023332
AT1G51600,0.09664309037848785
AT1G51610,0.2696087019280048
AT1G51620,3.18863303505697
AT1G51630,0.6441659968318537
AT1G51640,-0.4388909668716308
AT1G51650,0.18999041108976578
AT1G51660,2.0018604180820514
AT1G51670,0.8498084509168329
AT1G51680,-1.0570033408684616
AT1G51690,0.06311929031181777
AT1G51700,2.0077577100806248
AT1G51710,0.19345992390898634
AT1G51720,-0.391311877764877
AT1G51730,-0.12503918241207446
AT1G51740,0.443354553450533
AT1G51745,-0.4055907581816051
AT1G51760,0.3845091327208577
AT1G51770,2.6551264287920437
AT1G51780,-0.5458829102284956
AT1G51790,1.2938978836376862
AT1G51800,1.9555898297825784
AT1G51805,0.8363465538355865
AT1G51820,2.52542223813122
AT1G51830,-0.5701787772890565
AT1G51840,-0.8510994801115754
AT1G51850,0.47274829550643543
AT1G51860,0.41906740490529004
AT1G51870,-0.49266622773491553
AT1G51880,-0.9507191782159136
AT1G51890,0.43601416275188964
AT1G51910,1.8728773498034657
AT1G51913,3.5328140478313754
AT1G51915,3.715044581530864
AT1G51920,3.3984254061124917
AT1G51940,0.08267725717672379
AT1G51950,-0.060820813816389915
AT1G51960,-1.883580720477128
AT1G51965,-0.04457686943795052
AT1G51980,0.2758733280674287
AT1G52000,-2.004147671091353
AT1G52030,-1.304897620463348
AT1G52040,-1.4931518471702687
AT1G52050,0.29147913977718454
AT1G52060,-0.1058031225215727
AT1G52070,-0.33513196115163907
AT1G52080,-0.8186238029146863
AT1G52100,-3.6207658633764015
AT1G52120,-0.8366072309626121
AT1G52140,-0.07275859470202922
AT1G52150,-0.6941609672560773
AT1G52155,-0.8382223430226557
AT1G52160,-0.2538707948124697
AT1G52190,-1.0587802634006367
AT1G52200,1.5782770213420878
AT1G52220,-0.5337814445374989
AT1G52230,-0.4915697325011532
AT1G52240,-0.6293620421578208
AT1G52245,1.0711249464695753
AT1G52260,0.26563479391180583
AT1G52270,0.8210415951282801
AT1G52280,1.6843070280116474
AT1G52290,2.3881068319181615
AT1G52300,0.09613189718567879
AT1G52310,-0.733551929286736
AT1G52315,0.10666991738343802
AT1G52320,-0.2083099650973995
AT1G52330,0.9277811969569126
AT1G52340,-0.3444715786203676
AT1G52342,-0.35235307980162067
AT1G52343,4.776308404259827
AT1G52360,0.6965977111811785
AT1G52370,-0.27516216214780065
AT1G52380,0.10767276086546905
AT1G52400,-1.2641064760512501
AT1G52410,-0.7423732534601528
AT1G52415,2.6551264287920437
AT1G52420,0.022501175514554092
AT1G52430,0.2923081904017322
AT1G52450,0.06943571365954707
AT1G52500,0.15584394847632446
AT1G52510,-0.07462502365505144
AT1G52520,-0.04588766172162623
AT1G52530,0.053229741550214836
AT1G52540,0.5660769609862302
AT1G52550,-0.27626114475460745
AT1G52560,-1.3100314673279772
AT1G52565,1.2849807974265843
AT1G52570,-1.7501144700727236
AT1G52580,-3.224902783943296
AT1G52590,-0.2873259223623184
AT1G52600,0.07805743605229873
AT1G52618,-0.3541110448283958
AT1G52620,-0.03999671227338859
AT1G52630,0.6812243328744634
AT1G52640,0.2264401634262488
AT1G52650,-0.572136634568979
AT1G52660,-0.27374661962463104
AT1G52670,-0.07640347597897736
AT1G52690,0.2730792970922963
AT1G52700,-0.5759635263656022
AT1G52710,-0.19896668463101913
AT1G52720,1.0181034864191687
AT1G52730,0.47495880576219335
AT1G52740,0.11441401463501483
AT1G52750,0.09886342153511984
AT1G52760,-0.09574415569163555
AT1G52770,-0.4424529172774122
AT1G52780,-0.11108179362460822
AT1G52790,0.8582503507127108
AT1G52800,-1.5016203730410627
AT1G52820,-0.19155620502589882
AT1G52825,-0.10839808539510834
AT1G52827,-0.1326628635929182
AT1G52830,0.8778808073679397
AT1G52855,0.29397437228604245
AT1G52870,-0.9545978310591642
AT1G52880,0.8612419544733205
AT1G52890,2.1066994060106383
AT1G52905,0.19680731447198332
AT1G52910,0.16741519888215461
AT1G52920,0.2440344221766224
AT1G52930,0.4458347859525083
AT1G52980,-0.18740299594562337
AT1G52990,-0.7237141371443259
AT1G53000,-0.07756397593002992
AT1G53023,2.6623377602122282
AT1G53025,-0.1348646854523777
AT1G53030,-0.5506044370464162
AT1G53035,-0.24668299256139004
AT1G53040,0.14598509473888052
AT1G53050,-0.13314650292822924
AT1G53060,-0.38569250698543944
AT1G53070,-0.4939381059476548
AT1G53080,1.650919880951581
AT1G53090,-0.6453546792016553
AT1G53100,-2.4112493547194567
AT1G53110,0.2621412792100879
AT1G53120,0.06158605170097432
AT1G53140,-0.22026766846167575
AT1G53160,-0.2602114921758766
AT1G53163,-0.7241526637728766
AT1G53165,0.4210787473648069
AT1G53170,0.08870115942125897
AT1G53180,0.9809795917043389
AT1G53190,-0.3724328394213514
AT1G53200,-0.3228524483364913
AT1G53210,0.4035775958193549
AT1G53230,0.3424295114532209
AT1G53240,0.13116343600195857
AT1G53250,-0.8183754191550523
AT1G53260,1.0502862774136659
AT1G53270,-0.5391040295248775
AT1G53280,-0.5638203522497116
AT1G53290,0.26958315902433494
AT1G53300,0.8383798574374103
AT1G53310,0.400019888430824
AT1G53320,-0.1236281874177389
AT1G53330,0.13560352097659648
AT1G53340,2.4554764227886765
AT1G53345,0.11195520027429949
AT1G53350,-0.5679826720910818
AT1G53370,2.6551264287920437
AT1G53380,0.3271439993611741
AT1G53390,-0.2849320391731509
AT1G53400,0.47757890175532275
AT1G53420,0.23378659730695425
AT1G53430,1.0406441470825791
AT1G53440,0.40082380789467625
AT1G53450,-0.9514465728135455
AT1G53460,-0.28245961846874523
AT1G53470,0.3896039708292828
AT1G53480,2.484683810676081
AT1G53490,1.2088629838730196
AT1G53500,1.153339221071233
AT1G53510,0.07868482390583965
AT1G53520,-0.29423704596377637
AT1G53530,0.26952008596973276
AT1G53540,-2.4930153582373737
AT1G53542,-0.5634481065220983
AT1G53560,-0.24026660637444403
AT1G53570,0.8857708803748249
AT1G53580,-0.46024412133474574
AT1G53590,-0.15567598463856652
AT1G53600,0.15386742587973398
AT1G53610,3.6021136418851913
AT1G53620,1.1814956657722502
AT1G53625,4.4456392134020914
AT1G53633,1.155767245547618
AT1G53635,0.6870973086783237
AT1G53645,0.772756329873805
AT1G53650,-0.4214387595445109
AT1G53660,0.7230954630535982
AT1G53670,-0.20247568514341532
AT1G53680,-0.7003703132751149
AT1G53690,0.3189034651624054
AT1G53700,-0.9909650746495129
AT1G53708,3.115323029000212
AT1G53710,-0.016346411119574154
AT1G53720,-0.28505124180367347
AT1G53730,0.43476037689637637
AT1G53750,0.320392015193025
AT1G53760,0.8545776396828815
AT1G53770,0.4004586578921149
AT1G53780,-0.35040169035044527
AT1G53790,-0.1244818793450931
AT1G53800,-0.3844894041649103
AT1G53830,0.2035815740277837
AT1G53840,0.658649349364503
AT1G53850,0.31072842577800586
AT1G53860,-1.2999982785106274
AT1G53870,-0.909927499667193
AT1G53875,-3.908927146825717
AT1G53880,0.3590458969136857
AT1G53885,-0.6292316743593035
AT1G53887,-0.776648206698256
AT1G53890,-1.0269319220126105
AT1G53900,7.6186730107426905
AT1G53903,-0.44461644678989204
AT1G53910,0.37485439394686504
AT1G53920,0.6387826150334529
AT1G53935,4.467308975588321
AT1G53940,1.3198822617066692
AT1G53950,-0.04352273360097969
AT1G53980,1.7578668708232574
AT1G53990,1.139565941304447
AT1G54000,0.7997234115082553
AT1G54010,-2.413953020678157
AT1G54020,-0.6575034125208884
AT1G54030,-0.7953316688133623
AT1G54040,-1.078589675716499
AT1G54050,-1.4854066052156456
AT1G54060,-0.028056907165180146
AT1G54070,3.1599884449236058
AT1G54080,-0.49508026855079945
AT1G54090,0.7757944349837425
AT1G54095,0.7762876881719385
AT1G54100,-0.5578742266147384
AT1G54110,-0.28152651391186223
AT1G54115,0.061621849827219626
AT1G54120,-1.8396059796806181
AT1G54130,0.6370347338173561
AT1G54140,0.5016219465903881
AT1G54150,0.06474507116750572
AT1G54160,-0.5245678451615294
AT1G54170,0.20721739680273757
AT1G54180,-0.11718522912613477
AT1G54200,-1.5973646719187071
AT1G54210,-0.28196201871998117
AT1G54215,5.865184428000792
AT1G54217,0.20205802230900685
AT1G54220,-0.19913201752667145
AT1G54250,-0.17063296290488086
AT1G54260,-0.010967139455206155
AT1G54270,0.6938404528511597
AT1G54280,2.4227881394204314
AT1G54290,0.19471563537401457
AT1G54310,-0.5857472832195358
AT1G54320,0.07831740930879985
AT1G54330,0.16027482917179792
AT1G54340,-0.14039613444917237
AT1G54350,-0.4238134517399536
AT1G54360,-0.5277858777929545
AT1G54370,-0.47152138603728955
AT1G54380,0.2316135832999734
AT1G54385,-0.19475551967962287
AT1G54390,0.030545442715764325
AT1G54400,0.7269786524245754
AT1G54410,-0.10853850032492128
AT1G54440,-0.5427907774610771
AT1G54450,-0.41634508428250444
AT1G54460,0.06632066617642754
AT1G54470,0.030169499310781188
AT1G54490,-0.159128499043806
AT1G54500,-0.6736972942673479
AT1G54510,-0.11100165921982602
AT1G54520,-0.127089279548045
AT1G54530,0.6546629773745837
AT1G54540,-0.5047045355700402
AT1G54560,-0.4591927159642735
AT1G54570,-0.11147796939757613
AT1G54575,-0.09862533377759301
AT1G54580,0.19557506149967568
AT1G54590,2.6551264287920437
AT1G54610,-0.14594704993615312
AT1G54630,0.5074160391992477
AT1G54650,-0.06639071783717644
AT1G54680,-0.304992371346137
AT1G54690,0.4843810964713521
AT1G54710,-0.3746129585850805
AT1G54730,-0.7555630727901832
AT1G54740,0.8824045549599348
AT1G54770,-0.06475800417279803
AT1G54773,0.05381229100194346
AT1G54780,-0.5736219608223234
AT1G54790,-0.2273560262580002
AT1G54820,-2.681226432533768
AT1G54830,0.02802375701479294
AT1G54840,-0.20797725528519886
AT1G54850,-0.08149332593223813
AT1G54860,-2.6724263804689485
AT1G54870,-0.45929935633970514
AT1G54890,1.1000830402798667
AT1G54920,0.18728502816672807
AT1G54930,-0.04249464445444525
AT1G54940,-2.0661642045450686
AT1G54950,0.8233719427695301
AT1G54960,-0.22938044592159978
AT1G54970,0.050181898884611734
AT1G54990,-0.0922819010753198
AT1G55000,-0.5108803027357133
AT1G55010,0.5523362243554842
AT1G55020,-0.35783993969375627
AT1G55030,3.715044581530864
AT1G55040,0.5603099997178813
AT1G55050,0.002193590737871133
AT1G55080,0.05652254206522123
AT1G55090,-0.43934662390796697
AT1G55110,-0.5679344245594904
AT1G55120,0.769347329720857
AT1G55130,-0.49314953732350275
AT1G55140,-0.17165926118478253
AT1G55150,0.05526471078976548
AT1G55160,0.21792833518957258
AT1G55170,0.14208963418465664
AT1G55175,0.7407624939875941
AT1G55180,-0.42510944741952866
AT1G55190,0.10869692543647791
AT1G55200,-0.8997174909693103
AT1G55205,0.2308612357721158
AT1G55207,-3.461079007329271
AT1G55210,-0.8889091553992677
AT1G55240,0.40681586458338853
AT1G55250,-0.5323509215692716
AT1G55260,-1.274920537598155
AT1G55265,-0.26673146212381654
AT1G55270,0.19455921968822623
AT1G55280,-0.5869208826257816
AT1G55290,0.11729489654508332
AT1G55300,-0.2738148349591342
AT1G55310,-0.5156753130870616
AT1G55320,0.2830315921401731
AT1G55325,0.3246824183432624
AT1G55330,0.8917796254367536
AT1G55340,-0.20598104653144475
AT1G55350,-0.42379459883682663
AT1G55360,0.14444674130303853
AT1G55370,-1.1781100149072234
AT1G55380,1.7383425849113414
AT1G55390,1.0529254681002913
AT1G55420,0.09800641918862688
AT1G55430,0.6978145492906698
AT1G55440,-0.024673737822571002
AT1G55450,1.3329972378161763
AT1G55460,0.1815063101360257
AT1G55475,-0.5444014702811939
AT1G55480,0.03986664181512922
AT1G55490,-0.19332397663124581
AT1G55500,0.5233898088242185
AT1G55510,-0.11661242601388726
AT1G55520,0.3017728056489697
AT1G55530,-0.7624719600512616
AT1G55535,0.9431629556592667
AT1G55540,-0.6282534776059636
AT1G55550,-0.3115072835062205
AT1G55580,0.12454721825868165
AT1G55590,0.22786793762613042
AT1G55610,-0.12685185554393283
AT1G55620,0.9622607790560912
AT1G55630,-0.08502265838182127
AT1G55640,-4.162507759996408
AT1G55660,3.533122674160285
AT1G55670,-0.3778267788339359
AT1G55673,-5.677745422785287
AT1G55675,-0.9695059560851398
AT1G55680,-0.2948343501195121
AT1G55690,0.7523568415496115
AT1G55700,-2.042721944245466
AT1G55720,-1.6987827956144896
AT1G55730,0.3033066009379682
AT1G55740,-0.21493156269910624
AT1G55750,0.1591033921197232
AT1G55755,2.6623377602122282
AT1G55760,0.7549075026304871
AT1G55770,-0.9394889692700722
AT1G55775,0.26066745007707587
AT1G55800,-1.3893471991148671
AT1G55803,0.42329892277815884
AT1G55805,-0.16549624043221756
AT1G55810,0.5807784773978707
AT1G55820,0.28301952476220377
AT1G55830,0.08333544686944618
AT1G55840,0.26513454833454153
AT1G55850,0.27323414396751766
AT1G55860,-0.2464752539353467
AT1G55865,0.023639530191658882
AT1G55870,-0.40885295236278074
AT1G55880,-0.26889674038778394
AT1G55890,0.25116988237954035
AT1G55900,0.5949263126592287
AT1G55910,-0.5157001522200647
AT1G55915,-0.24990071880906733
AT1G55920,0.18848619527325303
AT1G55930,-0.1480104294146774
AT1G55940,0.1684610204687445
AT1G55950,-1.4400932409907934
AT1G55960,-0.6876635627959791
AT1G55970,-0.42930767007392284
AT1G55980,-0.02241655182196647
AT1G55990,-0.4004345271548504
AT1G56000,-0.08112033326872543
AT1G56010,-0.1981056166704363
AT1G56020,0.04004524652761921
AT1G56030,-4.806027263912411
AT1G56045,0.28141359056987925
AT1G56050,0.09522868614116584
AT1G56060,10.7864131543662
AT1G56070,0.1546935764129193
AT1G56080,0.4054492408198264
AT1G56090,-0.316876161811076
AT1G56110,0.16177259525876053
AT1G56120,0.10076080728156152
AT1G56130,0.496321554752956
AT1G56140,0.5116969280666718
AT1G56145,-0.1914407176746086
AT1G56150,-1.559235964955831
AT1G56160,0.7326386891381669
AT1G56170,-0.6696359956634972
AT1G56180,-0.22899625746112576
AT1G56190,-0.2989119258091835
AT1G56200,-0.10295223151152157
AT1G56210,-0.37039962608361005
AT1G56220,-0.7471795452801255
AT1G56230,-0.2475119994098517
AT1G56233,2.6623377602122282
AT1G56240,5.916471595292046
AT1G56250,3.0599755341346686
AT1G56260,-0.7725970499403416
AT1G56270,4.110670368424876
AT1G56280,-0.28660357578349105
AT1G56290,0.04074980987908502
AT1G56300,-0.43626402578002094
AT1G56310,-0.8987008175087285
AT1G56320,-0.34115796506057383
AT1G56330,0.3883256182886067
AT1G56340,0.20001782726834777
AT1G56345,0.21754454932653222
AT1G56350,0.14365578812171242
AT1G56420,-0.31793764621537224
AT1G56423,0.1152409716906804
AT1G56430,-1.279069889646431
AT1G56440,-1.2947877531774736
AT1G56450,0.35223806785532247
AT1G56460,-0.37618676992568895
AT1G56500,-0.09772413787663946
AT1G56510,1.9774289311820994
AT1G56520,-0.19079227884101174
AT1G56540,1.6683778395191515
AT1G56550,-0.03197984672801785
AT1G56555,5.067580615708186
AT1G56560,0.1446253515477896
AT1G56570,-0.5041572009650934
AT1G56580,-0.26654998124079465
AT1G56590,0.5391028099305235
AT1G56600,-1.014761889718528
AT1G56610,-0.20392910997350858
AT1G56630,-0.9709249441854932
AT1G56650,-2.4200928334159486
AT1G56660,2.2525993949255065
AT1G56670,1.2925417375294148
AT1G56680,0.3223604616437998
AT1G56690,0.228353815066207
AT1G56700,-0.15934309788305767
AT1G56710,-1.8509367196847046
AT1G56720,0.07156974383719716
AT1G57540,-0.2231046405247885
AT1G57560,-0.31650206077671844
AT1G57570,0.7832250505012758
AT1G57590,1.3226606175314488
AT1G57600,-0.21459339193010832
AT1G57610,0.6113054148582165
AT1G57620,0.9295156569912618
AT1G57630,9.21060727676772
AT1G57650,4.074609867458875
AT1G57660,0.00551350921318215
AT1G57670,-0.08431408083632463
AT1G57680,1.0122757598191885
AT1G57700,0.8026731359149342
AT1G57720,0.04544870484885228
AT1G57765,0.6796305089764179
AT1G57770,-0.12312365819796418
AT1G57790,-0.27664527076562173
AT1G57800,-3.461079007329271
AT1G57820,-0.5380550892803523
AT1G57850,3.3984254061124917
AT1G57860,0.06359567430115565
AT1G57870,-0.2002205177582315
AT1G57943,2.936996532043366
AT1G57980,0.4458457214210818
AT1G57990,2.6817058584647238
AT1G58007,-0.18969983052196043
AT1G58025,-0.053687684116111536
AT1G58030,-0.8460853139176747
AT1G58037,2.3980167818301283
AT1G58060,-0.3337529420481372
AT1G58070,0.2553594539975548
AT1G58080,-0.13501143453489248
AT1G58100,0.9832054805607134
AT1G58110,0.824000726205886
AT1G58120,0.8316165068628151
AT1G58150,-0.30189947251033655
AT1G58160,0.8961278423915008
AT1G58170,-0.6409088506086683
AT1G58180,0.6537972187230758
AT1G58190,0.20524810863137902
AT1G58200,0.0039006058763384447
AT1G58210,-0.02659555453353562
AT1G58215,-0.06210537316124568
AT1G58220,-0.292560421719224
AT1G58225,-2.6826615294764204
AT1G58230,-0.18040312161826072
AT1G58235,-0.9694981942394338
AT1G58250,-0.38089900845288144
AT1G58270,-1.1934814505916667
AT1G58280,0.01310491917988125
AT1G58290,0.013396425653808487
AT1G58320,0.08350895400438692
AT1G58330,-0.08431408083632463
AT1G58340,0.7484293634568487
AT1G58350,0.25464277558893983
AT1G58360,-0.2806086517948258
AT1G58370,0.8623292504138441
AT1G58380,0.13374491018318754
AT1G58390,0.5345568451174336
AT1G58400,0.263622419308045
AT1G58410,0.7937195872395388
AT1G58420,5.1589757298652765
AT1G58440,0.6485530998060164
AT1G58460,1.0966830703084653
AT1G58470,-0.22749579298902756
AT1G58520,-0.30395295031283653
AT1G58602,-0.4245152955763691
AT1G58643,3.8707434907726563
AT1G58684,6.3412375497797555
AT1G58807,-0.460631018814032
AT1G58848,-0.9335479393580131
AT1G58936,-2.6826615294764204
AT1G58983,0.16034625970908772
AT1G59030,-3.360525981618308
AT1G59124,-0.5055737809848468
AT1G59218,-0.1256839691929681
AT1G59312,2.6551264287920437
AT1G59359,6.221629629190828
AT1G59510,-0.32031296183978786
AT1G59520,0.48252564250442664
AT1G59530,-3.5577547003633283
AT1G59540,-0.07208267914359318
AT1G59560,-0.09098190970954198
AT1G59580,0.4437272579706133
AT1G59590,1.4416850594093729
AT1G59600,-0.06128832835477121
AT1G59610,0.5348321251364273
AT1G59620,-0.16178426640487442
AT1G59640,-0.964400370548941
